sheet_id,question_en,question_fr,file_name,survey_date
edagepgb,"Partner's age when completed full time education, United Kingdom: ASK IF LIVING WITH HUSBAND/WIFE/PARTNER AT F4 (IF 01 AT F4)How old was your husband/wife/partner when they completed continuous full-time education? (United Kingdom)",,ESS11e04_1,2023-06-01
edctn,"Doing last 7 days: education: CARD 47Using this card, which of these descriptions applies to what you have been doing for the last 7 days? In education (not paid for by employer) even if on vacationSelect all that apply.
PROMPT Which others?
CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
edctnp,"Partner doing last 7 days: education: CARD 54Which of the descriptions on this card applies to what he/she has been doing for the last 7 days? In education (not paid for by employer) even if on vacationSelect all that apply.
PROMPT Which others?
CODE ALL THAT APPLY",,ESS11e04_1,2023-06-01
eduade1,"Highest level of education, Germany: höchster allgemeinbildender schulabschluss: CARD 62What is the highest level of education you have successfully completed? (Germany 1)Please use this card.",,ESS7e02_3,2014-06-01
eduade2,"Highest level of education, Germany: höchster Studienabschluss: CARD 39bWhat is the highest level of education you have successfully completed? (Germany 2)Please use this card.",,ESS9e03_3,2018-06-01
eduade3,"Highest level of education, Germany: höchster Ausbildungsabschluss: CARD 39cWhat is the highest level of education you have successfully completed? (Germany 3)Please use this card.",,ESS9e03_3,2018-06-01
eduagb1,"Highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: CARD 52What is the highest level of education you have successfully completed? (United Kingdom 1)Please use this card.",,ESS6e02_7,2012-06-01
eduagb2,"Highest level of education, United Kingdom: Up to Ph.D or equivalent: CARD 62bWhat is the highest level of education you have successfully completed? (United Kingdom 2)Please use this card.",,ESS8e02_3,2016-06-01
eduail1,"Highest level of education, Israeli education, Israel: CARD 62What is the highest level of education you have successfully completed? (Israel 1)Please use this card.",,ESS7e02_3,2014-06-01
eduail2,"Highest level of education, Russian education, Israel: CARD 73What is the highest level of education you have successfully completed? (Israel 2)Please use this card.",,ESS11e04_1,2023-06-01
edubde1,"Highest level of education, Germany: höchster allgemeinbildender Schulabschluss: CARD 39aWhat is the highest level of education you have successfully completed? (Germany 1)Please use this card",,ESS9e03_3,2018-06-01
edubgb1,"Highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: CARD 62aWhat is the highest level of education you have successfully completed? (United Kingdom 1)Please use this card.",,ESS8e02_3,2016-06-01
edubgb2,"Highest level of education, United Kingdom: Up to Ph.D or equivalent: CARD 73bWhat is the highest level of education you have successfully completed? (United Kingdom 2)Please use this card.",,ESS11e04_1,2023-06-01
edubil1,"Highest level of education, Israeli education, Israel: CARD 73What is the highest level of education you have successfully completed? (Israel 1)Please use this card.",,ESS11e04_1,2023-06-01
educde2,"Highest level of education, Germany: höchster Studienabschluss: CARD 73bWhat is the highest level of education you have successfully completed? (Germany 2)Please use this card.",,ESS11e04_1,2023-06-01
educgb1,"Highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: CARD 73aWhat is the highest level of education you have successfully completed? (United Kingdom 1)Please use this card.",,ESS11e04_1,2023-06-01
edudde1,"Highest level of education, Germany: höchster allgemeinbildender Schulabschluss: CARD 73aWhat is the highest level of education you have successfully completed? (Germany 1)Please use this card",,ESS11e04_1,2023-06-01
edude1,"Highest level of education, Germany: höchster allgemeinbildender schulabschluss: CARD 49What is the highest level of education you have successfully completed? (Germany 1)Please use this card.",,ESS5e03_6,2010-06-01
edude2,"Highest level of education, Germany: höchster studienabschluss: CARD 62What is the highest level of education you have successfully completed? (Germany 2)Please use this card.",,ESS7e02_3,2014-06-01
edude3,"Highest level of education, Germany: höchster ausbildungsabschluss: CARD 62What is the highest level of education you have successfully completed? (Germany 3)Please use this card.",,ESS7e02_3,2014-06-01
edufade1,"Father's highest level of education, Germany: höchster allgemeinbildender schulabschluss: ASK ALL CARD 73What is the highest level of education your father successfully completed? (Germany 1)Please use this card.",,ESS7e02_3,2014-06-01
edufade2,"Father's highest level of education, Germany: höchster Studienabschluss: ASK ALL CARD 49What is the highest level of education your father successfully completed? (Germany 2)Please use this card.",,ESS9e03_3,2018-06-01
edufade3,"Father's highest level of education, Germany: höchster Ausbildungsabschluss: ASK ALL CARD 49What is the highest level of education your father successfully completed? (Germany 3)Please use this card.",,ESS9e03_3,2018-06-01
edufagb1,"Father's highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: ASK ALL CARD 62What is the highest level of education your father successfully completed? (United Kingdom 1)Please use this card.",,ESS6e02_7,2012-06-01
edufagb2,"Father's highest level of education, United Kingdom: Up to Ph.D or equivalent: ASK ALL CARD 71aWhat is the highest level of education your father successfully completed? (United Kingdom 2)Please use this card.",,ESS8e02_3,2016-06-01
edufail1,"Father's highest level of education, Israeli education, Israel: ASK ALL CARD 73What is the highest level of education your father successfully completed? (Israel 1)Please use this card.",,ESS7e02_3,2014-06-01
edufail2,"Father's highest level of education, Russian education, Israel: ASK ALL CARD 84What is the highest level of education your father successfully completed? (Israel 2)Please use this card.",,ESS11e04_1,2023-06-01
edufbde1,"Father's highest level of education, Germany: höchster allgemeinbildender Schulabschluss: ASK ALL CARD 49What is the highest level of education your father successfully completed? (Germany 1)Please use this card.",,ESS9e03_3,2018-06-01
edufbde2,"Father's highest level of education, Germany: höchster Studienabschluss: ASK ALL CARD 84What is the highest level of education your father successfully completed? (Germany 2)Please use this card.",,ESS11e04_1,2023-06-01
edufbgb1,"Father's highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: ASK ALL CARD 71aWhat is the highest level of education your father successfully completed? (United Kingdom 1)Please use this card.",,ESS8e02_3,2016-06-01
edufbgb2,"Father's highest level of education, United Kingdom: Up to Ph.D or equivalent: ASK ALL CARD 84bWhat is the highest level of education your father successfully completed? (United Kingdom 2)Please use this card.",,ESS11e04_1,2023-06-01
edufbil1,"Father's highest level of education, Israeli education, Israel: ASK ALL CARD 84What is the highest level of education your father successfully completed? (Israel 1)Please use this card.",,ESS11e04_1,2023-06-01
edufcde1,"Father's highest level of education, Germany: höchster allgemeinbildender Schulabschluss: ASK ALL CARD 84What is the highest level of education your father successfully completed? (Germany 1)Please use this card.",,ESS11e04_1,2023-06-01
edufcgb1,"Father's highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: ASK ALL CARD 84aWhat is the highest level of education your father successfully completed? (United Kingdom 1)Please use this card.",,ESS11e04_1,2023-06-01
edufde1,"Father's highest level of education, Germany: höchster allgemeinbildender schulabschluss: ASK ALL CARD 61What is the highest level of education your father successfully completed? (Germany 1)Please use this card.",,ESS5e03_6,2010-06-01
edufde2,"Father's highest level of education, Germany: höchster studienabschluss: ASK ALL CARD 73What is the highest level of education your father successfully completed? (Germany 2)Please use this card.",,ESS7e02_3,2014-06-01
edufde3,"Father's highest level of education, Germany: höchster ausbildungsabschluss: ASK ALL CARD 73What is the highest level of education your father successfully completed? (Germany 3)Please use this card.",,ESS7e02_3,2014-06-01
edufgb1,"Father's highest level of education, United Kingdom: Up to 2 or more A-levels or equivalent: ASK ALL CARD 61aWhat is the highest level of education your father successfully completed? (United Kingdom 1)Please use this card.",,ESS5e03_6,2010-06-01
edufgb2,"Father's highest level of education, United Kingdom: Up to Ph.D or equivalent: ASK ALL CARD 62What is the highest level of education your father successfully completed? (United Kingdom 2)Please use this card.",,ESS6e02_7,2012-06-01
edufil1,"Father's highest level of education, Israeli education, Israel: ASK ALL CARD 61What is the highest level of education your father successfully completed? (Israel 1)Please use this card.",,ESS5e03_6,2010-06-01
